day,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
2019-03-29,0.03409113152419222,-0.0176174258552404,0.002678614854620361,-0.00570329657962206,-0.025453460291587977,-0.029490876515070614,-0.05201446636420629,-0.05862328907737169,-0.0004848258386707845,-0.07031142076542334,-0.07488195466816983,-0.03939271258527496,-0.03241489683819173,-0.057050170268113355,-0.02223239201847127,-0.02949229132874927,-0.024143358744609007,-0.04788973869370198,-0.025449605015017102,-0.018632827729908524,-0.027725789119118716,-0.0330009378911873,-0.03923170873399654,-0.03728848520138831,-0.07591341601470258,-0.057412604465861904,-0.11533330300135347,-0.07081552789536705,-0.04834579549774679,-0.06393689771937498,-0.022941561395588412,-0.06654085773194662,-0.04799229726619695
2019-03-30,0.03067485362993357,0.01144383232139005,0.011138170818309886,-0.011159330665956388,-0.024799739512305113,-0.02904353841274047,-0.05141235511391873,-0.05865424880683475,-0.00031739638488037514,-0.06863262092626687,-0.07210768222896598,-0.03823453628762715,-0.03142023497565353,-0.056438548533522,-0.0265489571136935,-0.0313584391190919,-0.02678516857377596,-0.04760293163215638,-0.025335342215657402,-0.01801587480543561,-0.02720820130565471,-0.03262532757079809,-0.03855461386817094,-0.03635351641779986,-0.07752975355083376,-0.05587264877918644,-0.11167880987706003,-0.06845213297166335,-0.04671669741729042,-0.06165744752384613,-0.02176713046574008,-0.06368339454557208,-0.04699094447505825
2019-03-31,-0.08408030154212136,-0.02511238994336414,-0.027381577400455253,-0.012726592680804671,0.00048695388636114484,0.0016725335474371643,-0.024079595739532184,-0.029832100067587557,0.0004721333704633679,-0.035506778123874184,-0.028578165720081355,-0.010502389106033405,-0.00536141347940422,-0.030961634181941793,-0.012558065782910225,-0.008728315371377823,-0.016037489323025806,-0.02327567914309873,0.0011268665078748203,-0.0012712183465876474,-0.001019089036421524,-0.003759491334295243,-0.012357621868638388,-0.007790674388403751,-0.05127540503401503,-0.02786083329595505,-0.06927318114801444,-0.028969396181917812,-0.013140390079362815,-0.020996264412279864,-0.005608379904969614,-0.02116583458403613,-0.01466528357353288
2019-04-01,0.05702576274749808,0.06056971133093647,0.017961177514298637,-0.011537363039811233,0.0018155146640301822,0.0022265429542134285,-0.02109679319612212,-0.027054249969467925,0.0007752889267056418,-0.02537973169231922,-0.017838047475012015,-0.004914582619117702,-0.002963707992883554,-0.026517220096392496,-0.010274080804552868,-0.006456199704805894,-0.013433678681091207,-0.019732716282094092,0.0024959382122160534,-0.00024308701047311607,0.0009426110590678624,0.0006386400534434955,-0.010270733021131425,-0.004226074468253849,-0.04759496231391284,-0.02008772340754561,-0.05234515524764246,-0.01872629938827804,-0.005979261293768505,-0.011302130194880355,-0.0020836041140179042,-0.011573174740803141,-0.007051691325290932
2019-04-02,-0.004828706198531633,-0.04030763007454219,-0.0033769213599489,0.004843728991609749,-0.041691014293658846,-0.04702696593938693,-0.06188474429315013,-0.07074156423785875,0.00020559435657988936,-0.0576492821534611,-0.06148891291193159,-0.0335578564491712,-0.05936566324855471,-0.05677312698599124,-0.017374627406537762,-0.038721100788578156,-0.018422092370048365,-0.054398124480775266,-0.04220344691727392,-0.03286407573799307,-0.045796943259492316,-0.051307053756810404,-0.050657276692500496,-0.056208350123746996,-0.08801942293212466,-0.04817310503729999,-0.08647833284427353,-0.05802593644251738,-0.04042740515237497,-0.05365859931906888,-0.019184911990334896,-0.055446406792035795,-0.0403734222166913
2019-04-03,0.06021092459366736,0.07414804325003062,0.04553496780672924,0.04535999810231436,-0.09709935746184122,-0.10334845568649342,-0.06469102118465624,-0.07800309364981543,0.0008817900118325284,-0.019409500208392494,-0.011374834708550866,-0.001508888435116577,-0.16914098340823389,-0.0334351566395128,0.024628047473491083,-0.04023017287364006,0.01998542957551397,-0.04399126077076717,-0.09578639624545844,-0.08734505277823335,-0.10937077431508513,-0.11010815896088684,-0.0649415540203669,-0.11078738138778436,-0.07655270682070488,-0.014095992759052637,-0.04362351528947528,-0.01304599271040511,-0.002362458195900826,-0.006176303251090864,-0.00044689243135920265,-0.0051957302556937535,-0.003170059098905812
2019-04-04,0.04660676205838277,0.068467340445079,0.03409421630205115,0.04095701316093869,-0.09567877402049252,-0.1000519365784361,-0.07007716267369446,-0.08336960958012678,0.0007120431461832647,-0.0271642448389926,-0.024730121607780653,-0.009834260024249216,-0.16943279287723426,-0.040182772757953344,0.018385082648848083,-0.04502781368965033,0.013765711629098417,-0.05009810283282571,-0.09404017366915103,-0.08672009180458584,-0.10814648829418338,-0.10798475944611319,-0.06943670030630027,-0.1120333316578644,-0.08578390927560402,-0.02155767811265689,-0.05844334632455617,-0.024851973578707387,-0.012203111600840385,-0.01827835989529092,-0.0054713612464786605,-0.01903702872395267,-0.01295579523213064
2019-04-05,0.02925685853221986,0.005623371411839291,0.015633726240943762,0.04575283061500398,-0.09151626746364361,-0.09540343824715099,-0.06158912516414065,-0.07432276545220458,0.0015252059267553502,-0.00800459655982048,0.0010026717933217337,0.005950340818015339,-0.16590862802744985,-0.029058491217748877,0.02928137176942691,-0.03563195144900918,0.023548386681081723,-0.040531328389976196,-0.08886838915059325,-0.08471912812109335,-0.10394412567789472,-0.10263978383355206,-0.06143888151046687,-0.10576511168730136,-0.07500917441972099,-0.0055837499943140285,-0.03531773053024079,-0.0024366913264618852,0.0070933677796902,0.006241367646170559,0.003792060499671438,0.006744942381846641,0.005555295161693803
2019-04-06,0.015303041912831272,0.05188767390439667,0.032982922924741885,0.0448365760975431,-0.09428713424062767,-0.09952672166378207,-0.06809681957310065,-0.08117135571397416,0.0009927840735336109,-0.020326649358568833,-0.0161922520643009,-0.0039653484947530515,-0.1649215757820235,-0.03738580857292462,0.0223870010623739,-0.043325008396840836,0.01684884340793058,-0.04880820454381555,-0.09254411178043635,-0.08576819642367717,-0.10679498622702226,-0.10646007586401603,-0.06801977333204363,-0.10883835679927589,-0.08480297109670598,-0.01604122729197736,-0.04548222192754962,-0.01670921442466966,-0.005840914532790897,-0.01078081978393571,-0.002252917612305616,-0.01092579308868539,-0.007390689126869947
2019-04-07,0.025068497033448562,0.015984572054399553,0.0017365125726322244,0.035305460750261496,-0.07658774109274062,-0.07966033288627639,-0.050778178261958296,-0.06342024722896156,0.0007014819270887429,-0.0016579216939052917,0.020604046562772222,0.018811315226446485,-0.14893605161347198,-0.022456043043679468,0.025969238714565062,-0.02915076128712002,0.01881535701891579,-0.03359632729534449,-0.07455244468527944,-0.07344190280850309,-0.08812769403632448,-0.0862154505308889,-0.050295189324349586,-0.08969774081713104,-0.07005746070416248,0.003281248478276192,-0.011295241894468214,0.01574203384862945,0.022253146656208738,0.024090629472475793,0.012049378507570374,0.025220514945463773,0.02009069554305576
2019-04-08,0.014681288645673826,0.04441245076125503,0.01046797158627862,0.036609502643274304,-0.10303726912617191,-0.11039689689823924,-0.07780160296383887,-0.09037911738891442,0.0006590629934081585,-0.021209017814377635,-0.008681598987085573,-0.0018364803152506326,-0.1763432669516177,-0.042788235783261484,0.01436060716679366,-0.05129205885942856,0.009954633011660144,-0.056602387228254024,-0.102370932155386,-0.09078369897501688,-0.11643075753907084,-0.1180988094092837,-0.07603325810205686,-0.12045824017776792,-0.09566265432320738,-0.014708497817870795,-0.029051647056945445,-0.01026850701519777,-0.0016768828731397178,-0.004461234333334119,-0.00012069253057767071,-0.004340370703906989,-0.00258859757247946
2019-04-09,0.057343262776172445,-0.014185924347727585,0.016995208071949246,0.0320664777655025,-0.09356319372378508,-0.09993212838309991,-0.07466098507333847,-0.08796127620417267,0.00029653950252583883,-0.021142029704183923,-0.009921807697281793,-0.003640427113763778,-0.16043163079420855,-0.043504374294525285,0.01234439897245787,-0.04794850391499613,0.008199561920176754,-0.05577535420175798,-0.09203585453733225,-0.08252346841584253,-0.10574371873657433,-0.10746678706640427,-0.07209859763709137,-0.10966931616760316,-0.09916410226240213,-0.015767972628809208,-0.030820704128708225,-0.011623340503609766,-0.004247191997713766,-0.00652043933275485,-0.0014322056933320226,-0.006397786401096006,-0.004001016832168543
2019-04-10,0.07413252199053133,0.0783426014501103,0.04331419981771667,0.019630812600839914,-0.04754969448365406,-0.047310761596912165,-0.03975476924874203,-0.05116294521282594,0.000950174877032417,0.006829903616604997,0.0293020427521844,0.02215457554769588,-0.09948586869687344,-0.019641871393932142,0.019550826315902842,-0.01891232035321651,0.013901321266102329,-0.026586607568278648,-0.04490122271853725,-0.04919002879511414,-0.05609353136178393,-0.051946089057476406,-0.0349594010688851,-0.058262162814422126,-0.06572273442648147,0.010125315078360527,0.0050983631067994155,0.023196167711573363,0.02660430810944033,0.03050220148533474,0.013352661282220643,0.0323034982193775,0.02462416581129201
2019-04-11,0.018592722746790507,0.019582086816375337,-0.011842157251281312,0.0214690850689155,-0.0759200136457648,-0.08197387073220981,-0.07709550830233998,-0.09082699738658118,0.00023659949479496825,-0.0369372530039452,-0.025921811691874613,-0.011949972864853406,-0.12809314923997217,-0.054917031358501824,-0.0008550018005513138,-0.04850242857056397,-0.004420064289226329,-0.061174452711167504,-0.07470617132620176,-0.0675536269796367,-0.0868753399934663,-0.09072512904795478,-0.06937962654834558,-0.09591181619705876,-0.11210128974362643,-0.029031458872243416,-0.047297116957673246,-0.026143731408226383,-0.014612697997609855,-0.021682706633031696,-0.006615500228715672,-0.022182151182951415,-0.015559739071091983
2019-04-12,0.012741798046158307,-0.027614070798939256,-0.009253330314046218,0.013391529028309238,-0.07655446581219365,-0.08238068963074181,-0.07762080674342986,-0.09212352435148959,0.0001362575445954898,-0.03427155685659026,-0.018582193869018344,-0.008917855900206698,-0.12997460629198324,-0.05578667654318684,-0.005972907291212692,-0.0494425098266816,-0.00840376644325976,-0.06256096032736409,-0.07530032153087607,-0.06732872784548032,-0.08736139645228747,-0.09170867223699819,-0.07020130867710635,-0.0974673205432796,-0.11357516891118043,-0.026009438212687346,-0.041748291959043726,-0.020157926497021233,-0.010305833022980456,-0.014190943295054659,-0.004977123957115914,-0.014119682700959757,-0.010077663942331819
2019-04-13,-0.017473796858790063,0.035995892862915525,0.022665081388108632,0.006008711444578374,-0.04511441457481169,-0.04579790060600756,-0.049878506753024965,-0.06152615801049185,0.0005180390787791941,-0.006723337450593725,0.02161158227115075,0.016628318461643588,-0.09250530407130568,-0.03471061963330838,0.0031597288906139256,-0.026616274398309454,-0.001316573801111313,-0.03906526771129629,-0.04290570692611073,-0.0449527193159008,-0.053162352868815134,-0.05341092925158719,-0.042166147203980785,-0.0600130054100673,-0.08609235313885548,7.810919657558202e-05,-0.004384983060303623,0.015558269218105103,0.020674900403580665,0.02372291071736014,0.00995497871029046,0.0250784145776158,0.019313719883654084
2019-04-14,0.06456589269685893,0.05135981803907619,0.03461736434849142,0.016548465094983495,-0.07467709446092978,-0.08186208957650276,-0.07483056083357198,-0.0892946555640659,8.279990537089314e-05,-0.02755552911653651,-0.00749060721326759,-0.003140370661792957,-0.12488204740841209,-0.04965986948785961,-0.0007786326496404724,-0.048020940145278836,-0.006224009674131281,-0.059830601334884236,-0.07370989546062183,-0.06487249950354339,-0.08501877263246864,-0.08944064970746475,-0.06745199586231691,-0.09404107993581363,-0.11439048323325422,-0.01899003986590782,-0.024631745391949345,-0.009512950247539584,-0.00268374281008447,-0.004253537558245313,-0.0017536743245489816,-0.004479922723160594,-0.0031404334381424093
2019-04-15,0.028720705567516564,0.06026276647939207,0.024985970655666694,0.012656248478351747,-0.07526861837870207,-0.08173001199682339,-0.07393811255185885,-0.08922908825079438,-5.755109499716582e-05,-0.01986571026885257,0.006888462752841977,0.004029947779850218,-0.1284583015562338,-0.048832441138911165,-0.002007036726979994,-0.04743538870872429,-0.005278679575750307,-0.058501532859940454,-0.07444974270394589,-0.06667211501765369,-0.08571331165704758,-0.09036776008880991,-0.06672070864058337,-0.09391789080151665,-0.11483864105137827,-0.011767525954617794,-0.004474919511446629,0.002706807533284857,0.00569533197368995,0.007499397082823656,0.002858473545565824,0.00832617409531474,0.00578093864552424
2019-04-16,0.026016132406792163,-0.019697660069897555,0.014357382043410047,0.00013918260995578655,-0.07062663671983878,-0.07547895304378945,-0.08051762257625288,-0.0960142341230353,-0.00010663421306607764,-0.027372291560261292,0.004558549958737205,0.0033407233617216057,-0.12117678379349488,-0.05923934298422188,-0.012163494541883146,-0.05057764689967511,-0.01533346838585666,-0.06624821256464693,-0.06901238234281475,-0.06293484467495276,-0.08089315360109713,-0.08616797753910561,-0.06964989221381135,-0.09269370811132809,-0.1302608965513811,-0.01737784547698477,-0.011996703262404354,-0.00024920191445983636,0.005306430213545414,0.006239034682336886,0.0028199254493375867,0.007414096756661455,0.005610847658423346
2019-04-17,0.052393878428112974,0.055781503589684256,0.03511234503720514,-0.005568504560269953,-0.06447761153783176,-0.07173684488393928,-0.0800999692849101,-0.09515742122774729,-0.0005904289815938194,-0.03445760188420118,-0.004968536332598046,-0.001971819933622202,-0.10389854284759033,-0.061441490398779365,-0.01713788130062281,-0.048818993456600346,-0.02069955532628054,-0.06804902027522501,-0.06403070689506378,-0.05454822507049162,-0.07312723041308751,-0.07968381092807893,-0.06717482991268457,-0.08546375758493892,-0.1341851612238664,-0.022839222648415536,-0.019315449255414247,-0.00857347514213913,-0.0008195833564090075,-0.0021597024843996357,-0.00037086193737501105,-0.0017702005218624233,-0.0011411885898962026
2019-04-18,0.005854900552227704,0.032755756843525496,-0.005811864363865086,-0.014234236078933371,-0.025243612986754666,-0.026194984016634375,-0.049258976185886816,-0.062344672533825175,5.17460580763777e-05,-0.004754756304565492,0.041246060804321104,0.027361385516808074,-0.054799091009855694,-0.03989224089693888,-0.007562731496317217,-0.023145528584789094,-0.012989980649310931,-0.041839450982959825,-0.02370415271469521,-0.025941602097431904,-0.03090983786426745,-0.032379993132983564,-0.033745044824516235,-0.041017889960215825,-0.10663534530311154,0.005782745938558875,0.020181940704741663,0.032982377968466814,0.035305997286218783,0.042257143673676424,0.017605129932835695,0.044674454695207665,0.03366794211816574
2019-04-19,-0.06687797225517282,-0.04539230313020015,-0.02491217834410146,-0.002455590557843538,-0.06422728044257801,-0.07170299515106156,-0.08591195495424724,-0.10291600428575087,-0.001280391950067165,-0.0492446425522696,-0.02364628235467799,-0.014417859300221991,-0.09358752682959863,-0.06973985977937296,-0.020396364457722676,-0.05329922361301017,-0.02431036174821492,-0.07435920763398585,-0.06424932692156353,-0.051510373029289035,-0.07163523230216473,-0.08103891296030803,-0.07099785188253804,-0.08604416910312285,-0.14569075738695889,-0.03475969449343393,-0.03441557023089311,-0.025085628847850334,-0.016019891661226932,-0.021043509337241122,-0.007327015192656698,-0.020805672420102006,-0.015517459434493711
2019-04-20,0.04852421676879196,0.035161248115397704,0.026363483692018203,-0.08842788792078989,-0.07593258300809769,-0.08521705581931786,-0.13405199938620793,-0.14895131940389147,-0.0010144305304352248,-0.09544242605389375,-0.036035639516137564,-0.021576458760461215,-0.12016834063112143,-0.12802640631241827,-0.21219534753381852,-0.10421088800952145,-0.10971413696594141,-0.12920389705442167,-0.07491025189096885,-0.06404549481271331,-0.0871704087348381,-0.10055346013168442,-0.11491456345507611,-0.11217637918390573,-0.2019461927172236,-0.06952150156591379,-0.0650358254750912,-0.04233624107966202,-0.02250559954873932,-0.02991347728253106,-0.010987310998918845,-0.029905664144327382,-0.021550232205499082
2019-04-21,0.043993147403205445,0.04131210933586379,0.026187835008884146,-0.12689870412624563,-0.07320676285673322,-0.08034471664910973,-0.1436896953089176,-0.1560349103243004,0.00029893091065217686,-0.09859817504928436,-0.014893270742529552,-0.007862717978093237,-0.12321961459044879,-0.14426576025904905,-0.3019422707141626,-0.11954910516304344,-0.14499993840442857,-0.14344367381005294,-0.07126101566405978,-0.06503227022888029,-0.08601342791670301,-0.09824072750230961,-0.12420496900619149,-0.11158252365986925,-0.21448583429976034,-0.0703485891240924,-0.05692984253977743,-0.02574814119165995,-0.0052024641961597356,-0.007959638311945424,-0.002156127407298314,-0.006266780557714864,-0.003966265027980735
2019-04-22,0.04362825924987046,0.03736764867916372,0.0006123282067675243,-0.13327109739636148,-0.07195393939382555,-0.07915393480011475,-0.14455413742261522,-0.15592705012432587,-0.00023894008058652125,-0.10443289388216244,-0.023204638253668364,-0.013057665065007088,-0.12047221479913794,-0.1454451935390928,-0.3148328898659171,-0.12329636013228147,-0.1514037836738303,-0.14468557519582484,-0.07020708013701871,-0.0641132906914444,-0.08392246406383504,-0.09731525892820159,-0.1254917868541575,-0.11227758953475586,-0.2104962424541057,-0.07477031117438433,-0.06349662746536537,-0.032830834983649325,-0.011441545499067729,-0.016429594761175597,-0.005377216372091986,-0.016207430587141875,-0.011229839947406894
2019-04-23,0.03638547033720707,-0.0015931110491240001,0.014866700378173133,-0.1492164177136616,-0.054252677469654266,-0.05893469297774967,-0.1330628550051071,-0.1436431304801943,-0.00046010288664858717,-0.09664533894313661,-0.005205274967482095,-0.0013868897631944914,-0.09574380629466865,-0.13910363085190833,-0.3210226656579162,-0.11591258668421389,-0.16026606271427143,-0.13736986927796893,-0.052026332248496544,-0.05006713979888625,-0.0644978630969278,-0.07252685631958695,-0.11396108786615884,-0.08948266537395888,-0.19957436253013938,-0.0660095511448023,-0.0485998633454067,-0.01724300325689902,0.0027584842104761975,0.0008673613709335726,0.0012036297901270032,0.0029595316309973065,0.003436879219779717
2019-04-24,0.07155776816960675,0.06435968234208704,0.034687579653386535,-0.13321051328857583,-0.07277505247874287,-0.08443968222030573,-0.1535866663306719,-0.16502060635745272,-0.0012000848618705835,-0.12845772214739526,-0.05511082893961916,-0.03363192595987149,-0.104545799982611,-0.15833526296637532,-0.32796346671325677,-0.12885964144904202,-0.15881216370001697,-0.15500953207278614,-0.07287882444507332,-0.05900628785022969,-0.0834538029176007,-0.10166906755687706,-0.13127202869116475,-0.11380273794677098,-0.2206321265407647,-0.09565038316530394,-0.09215927030854083,-0.061009899625229735,-0.03648549769246904,-0.046377478468859756,-0.018102919099902397,-0.04672703813687858,-0.03385852823584538
2019-04-25,0.08352569695721239,0.08479808707948067,0.04368904849515184,-0.15182282338298503,-0.060534311587640666,-0.06949353491929984,-0.1478001213733536,-0.15680799300788686,-0.001218079531307777,-0.1272278534494878,-0.045737628932002096,-0.028900563896578763,-0.08879519826565059,-0.15828643121627373,-0.3467732667002024,-0.12673743698211007,-0.17076776361075385,-0.15300092610456387,-0.05975890824363302,-0.04966276494985807,-0.07021695250351694,-0.08396910975651206,-0.1255862133772642,-0.09900807240717165,-0.21417265023726717,-0.09351297084360954,-0.08532785158327509,-0.05394198246513356,-0.029748024725733718,-0.03780851495446106,-0.0150988413661306,-0.03744676120874265,-0.02721155576998709
2019-04-26,-0.0554189837934714,-0.016094882602308697,0.004127990004353599,-0.14174427450756463,-0.05608657130758251,-0.06532626276662097,-0.13756476946316956,-0.14565166438269697,-0.0014634456914815648,-0.12145760570632606,-0.048981128012502616,-0.030485047703345813,-0.08166610193648201,-0.1474600599816925,-0.3264313896226696,-0.11922503299399996,-0.15955819126633988,-0.14294750014482313,-0.05549695343488429,-0.045520665542632045,-0.06477444955972207,-0.07899967807237089,-0.11757277067446974,-0.09115964776231748,-0.19667632304471105,-0.08967840466928727,-0.08448150402596166,-0.05545250864639092,-0.03282074943339719,-0.04193630137984439,-0.016069024300180423,-0.04182849585323171,-0.03037222073481279
2019-04-27,0.06362449560323406,0.04568491393563523,0.03340383571978537,-0.12231979821095045,-0.035404868320919235,-0.04090078379846703,-0.10161516600105507,-0.10836072912099404,-0.0009364363777975745,-0.08686010819134005,-0.020902894327855748,-0.012715277664875421,-0.055106687755460314,-0.11128918630220645,-0.25682049709016724,-0.08820906439985048,-0.12998677500954456,-0.10662417990718491,-0.034733954384485045,-0.029905063034401397,-0.04159288312345222,-0.05120344215454331,-0.08533279768299007,-0.06260557593573897,-0.15344857960746783,-0.06120900841380047,-0.052657975425582336,-0.02863202957464465,-0.011911074097047761,-0.015628759927443763,-0.005760494207470046,-0.014619655387051308,-0.01060984367735133
2019-04-28,0.046726870128882624,0.04865643622374923,0.029963840470837628,-0.08106064120686145,-0.0322706728462423,-0.037955904361838044,-0.07942404639093148,-0.08597914986803623,-0.0005326791965168572,-0.06710246845119716,-0.017179109724083947,-0.010603820282223767,-0.04632530931130615,-0.0849287447228404,-0.19076716248814693,-0.06706848673346262,-0.09190202066308058,-0.082826021374428,-0.03198315254840237,-0.025822656861627102,-0.03719003057889273,-0.04631503740155818,-0.0666862804116916,-0.05310697765984044,-0.12364647394873322,-0.04757497711705246,-0.041178307169417096,-0.0226052750419757,-0.009980954165812387,-0.013115186270026058,-0.0047958132006697225,-0.012753217834171457,-0.009304596086136208
2019-04-29,0.0006046185482550351,0.01841368907251173,-0.013094301221948138,-0.08052936959262287,-0.04133953255828171,-0.04819108522773844,-0.08854107921501786,-0.09506894035791429,-0.0019237857029885674,-0.08225280619739461,-0.03501234364871575,-0.019888106684539924,-0.05592812883433466,-0.09475327791737757,-0.1998409988371598,-0.07576864874536564,-0.09526054208678077,-0.09138959549077826,-0.0406739518240394,-0.03205059473601087,-0.04660309128819732,-0.056315834527063124,-0.07658505723798086,-0.06340035891741369,-0.12726737725885715,-0.05873191235349514,-0.05667141174797852,-0.03825195574104819,-0.02165335281509358,-0.0292544993269163,-0.010664688724474125,-0.029034816148830817,-0.02148003768741713
2019-04-30,-0.012356850240185402,-0.04880757526974241,-0.01129743650949481,-0.09352167335974008,-0.048242517254729535,-0.05697541801378551,-0.10293699943626826,-0.10951472540104046,-0.0017826133815329233,-0.09624637212494817,-0.05142593934191364,-0.031016863096689978,-0.06519302448865212,-0.10910866436524043,-0.22385666753694533,-0.08731447348979,-0.10996640607118202,-0.10489358230522268,-0.048377594843965234,-0.037415668637205655,-0.05505847085312728,-0.06687976165214742,-0.0877222724429414,-0.07523193689566939,-0.1438689407872825,-0.07124159225358599,-0.07284723357186262,-0.0533586844798967,-0.034674168368881375,-0.044611398425715564,-0.01691293762379183,-0.04623231745924331,-0.03387507921353746
2019-05-01,0.026388600082433673,0.05091781897322326,0.02551599478185196,-0.08914174728807289,-0.037467671919213075,-0.04441137990984867,-0.08339448721119484,-0.08858194920359441,-0.0020349320067942025,-0.08147142241412286,-0.031715393959267736,-0.02056141617758171,-0.051617682770999096,-0.09044237869140008,-0.20429591085590712,-0.07277501328870113,-0.10031606286643502,-0.08712809390890275,-0.03735773500913808,-0.02899714182444472,-0.042379710858470844,-0.05148379778779422,-0.07206462922269748,-0.05786255799796051,-0.11738992994756685,-0.05620984049003752,-0.05371874255868114,-0.035330105477695696,-0.02152323571200654,-0.02686832561603018,-0.010319804497899673,-0.02652067324511827,-0.020299489809934162
2019-05-02,0.0002038475843262333,0.05053355247245831,0.017199834009039645,-0.09030671045701381,-0.03301505031067631,-0.03864878805861682,-0.08183582256340631,-0.08586968476335717,-0.0011711337691637051,-0.0743066565759154,-0.028046719343034116,-0.016530904423274723,-0.04831552425180045,-0.08817195886413683,-0.21006654316061027,-0.07345629291599653,-0.1016638812971804,-0.08578894913503365,-0.032465973497897004,-0.02693086026226273,-0.037909145028629666,-0.04862418059502538,-0.07085024136767289,-0.055240317036568655,-0.11178435026386957,-0.053640067194351104,-0.049637249398095364,-0.03194615850499508,-0.017473653418973594,-0.023219799106488342,-0.008275944867419227,-0.023605757547595196,-0.0169404183101823
2019-05-03,-0.014219769071715108,-0.04734219058829655,-0.027582271345989007,-0.0898643954903419,-0.03476686471889323,-0.042478734912599535,-0.08080896335686027,-0.0840605215593732,-0.0019552012772772187,-0.07957446348865727,-0.028417414061288504,-0.01704988034419408,-0.04834855270599429,-0.0887013638621547,-0.2086367608234029,-0.07294002323081727,-0.10039068065677566,-0.08389542346175578,-0.03496476099723692,-0.0275871590910907,-0.04002817374467208,-0.04959525749468341,-0.06969597831587511,-0.055847207181001224,-0.10864655114291495,-0.055343684522777714,-0.0506695000258226,-0.03274696286793333,-0.01868483360032691,-0.02331346960511412,-0.009235623381240288,-0.02343621692750079,-0.017397306376497685
2019-05-04,-0.021648154782478723,-0.01703346846897554,-0.013779625680008087,-0.05869552105401343,-0.04318337067523063,-0.05164152217180806,-0.07432723354666877,-0.07899415744888039,-0.0022853618906181574,-0.0746635005281231,-0.04398773951461976,-0.028344702529340477,-0.05391224799513624,-0.07696208244742338,-0.15039616455370539,-0.06391356030233612,-0.07333579091482179,-0.07467002555463449,-0.043349053128822014,-0.031687841860346865,-0.04770771024946452,-0.05716896694441953,-0.06595459140323386,-0.06092118236128948,-0.09701498565334621,-0.053382492255588034,-0.05695941442266861,-0.044205154978259976,-0.03185902716681118,-0.039464002929988716,-0.01595189587481934,-0.040494107445104476,-0.03043194213787981
2019-05-05,0.0423670167251049,0.01909557652056944,0.012122029760000133,-0.01573013193041343,0.0006703481363491784,-0.0016083019005028731,0.020849746785732037,0.03271134367953336,-0.002418527688234325,-0.00911425740738725,-0.0006311778660587445,-0.00015254381055888425,0.007018177701637818,0.01270222413345549,-0.08176180635501185,-0.00026122480734080966,-0.015918995620962956,0.015104560400857872,0.0005333379624949212,0.002599637123180306,0.0024285807919429323,0.0014495127974611204,0.009329204687957096,0.007698511459325689,0.06510521980806179,-0.0007855478845272638,-0.00024340663993497694,-0.00014723427349612925,-0.0001473322606037423,-0.0004636530501172705,-0.0004866161754725577,-0.0005340700145716563,-0.00014683230187806373
2019-05-06,0.053805457615347496,0.0735504660778048,0.038517384025478364,0.022750556426541852,0.04125243126101452,0.043529173351994764,0.12550913605628247,0.15268202430015373,-0.002001966868792652,0.05512234840016313,0.02032008279929028,0.012386697373503472,0.06680618926346356,0.11370528899093528,-0.02188292484714527,0.06172924020657374,0.03660584559265878,0.11223897973692736,0.04001413193956438,0.0357515247702486,0.04870728118970972,0.05986445889340963,0.08552070796452504,0.07769658292198726,0.2420493718348856,0.04628212002343505,0.04113080424195026,0.0252555944747274,0.01214997637622576,0.015729161682911236,0.005563611574550838,0.016132097092030822,0.0113773288185266
2019-05-07,0.015535898097657727,-0.04052055243264322,-0.0024894448762354435,0.020699558359702348,0.02986702836887852,0.03015084660005692,0.11369031106040121,0.14098801344884274,-0.0020540151630775347,0.041640443768828916,0.003160995134342907,0.00036243455749929154,0.053915268240004956,0.10256621285461165,-0.03677822511188052,0.048332491847589885,0.028459424649963278,0.10195092440788518,0.028432521941870032,0.02717940294831737,0.03638270169475059,0.043472215271127546,0.07203556613860733,0.06360466921844399,0.22940627647318004,0.03256283290581793,0.02460344676538669,0.009019974263898334,-0.002063565117906544,-0.0005275341164736602,-0.001881550483632921,-0.0014244158263145106,-0.0020623882313805333
2019-05-08,0.008429454963479799,0.006561041552309632,-0.0005816639106453655,0.02707146027213092,0.0067960423405910575,0.0032926636876640103,0.08808748320919364,0.11354969577277974,-0.002750347789772493,0.014407818115309409,-0.026240683234730906,-0.017893779594836623,0.031001677156393015,0.07863038392272277,-0.045140984578037134,0.03320949931357475,0.024192566608815785,0.07905216108371782,0.0043001346744449736,0.012767904206063108,0.012890737538957234,0.015739175444622628,0.051926716957286345,0.03633450258319323,0.20566125393125212,0.011473739056780138,-0.001225051953717582,-0.017686771261982592,-0.023726916201983823,-0.027710272473157715,-0.012360493864778851,-0.029900676631193928,-0.02339801419677349
